Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
538.69	200.00	4.9338	0.20268	20.132	24.616	109.65	40.565	49.139	582.22	0.011773	18.037	0.076705	vapor
539.69	200.00	4.9246	0.20306	20.173	24.665	109.74	40.625	49.198	582.69	0.011704	18.062	0.076906	vapor
540.69	200.00	4.9153	0.20345	20.214	24.714	109.83	40.685	49.257	583.16	0.011637	18.086	0.077108	vapor
541.69	200.00	4.9061	0.20383	20.254	24.764	109.92	40.745	49.316	583.63	0.011569	18.111	0.077309	vapor
542.69	200.00	4.8970	0.20421	20.295	24.813	110.01	40.805	49.375	584.11	0.011502	18.135	0.077511	vapor
543.69	200.00	4.8878	0.20459	20.336	24.862	110.11	40.865	49.433	584.58	0.011435	18.160	0.077713	vapor
544.69	200.00	4.8787	0.20497	20.377	24.912	110.20	40.925	49.492	585.05	0.011369	18.184	0.077915	vapor
545.69	200.00	4.8697	0.20535	20.418	24.961	110.29	40.984	49.551	585.52	0.011303	18.209	0.078117	vapor
546.69	200.00	4.8606	0.20573	20.460	25.011	110.38	41.044	49.610	585.99	0.011238	18.233	0.078320	vapor
547.69	200.00	4.8516	0.20612	20.501	25.061	110.47	41.104	49.668	586.46	0.011173	18.258	0.078522	vapor
548.69	200.00	4.8427	0.20650	20.542	25.110	110.56	41.164	49.727	586.93	0.011108	18.282	0.078725	vapor
549.69	200.00	4.8338	0.20688	20.583	25.160	110.65	41.224	49.786	587.40	0.011044	18.306	0.078928	vapor
550.69	200.00	4.8249	0.20726	20.625	25.210	110.74	41.284	49.845	587.87	0.010980	18.331	0.079131	vapor
551.69	200.00	4.8160	0.20764	20.666	25.260	110.83	41.343	49.903	588.34	0.010917	18.355	0.079334	vapor
552.69	200.00	4.8072	0.20802	20.708	25.310	110.92	41.403	49.962	588.81	0.010853	18.379	0.079538	vapor
553.69	200.00	4.7984	0.20840	20.749	25.360	111.01	41.463	50.021	589.27	0.010791	18.404	0.079741	vapor
554.69	200.00	4.7896	0.20879	20.791	25.410	111.10	41.523	50.080	589.74	0.010728	18.428	0.079945	vapor
555.69	200.00	4.7809	0.20917	20.833	25.460	111.19	41.582	50.138	590.21	0.010666	18.452	0.080149	vapor
556.69	200.00	4.7722	0.20955	20.874	25.510	111.28	41.642	50.197	590.67	0.010604	18.476	0.080353	vapor
557.69	200.00	4.7635	0.20993	20.916	25.560	111.37	41.702	50.256	591.14	0.010543	18.500	0.080557	vapor
558.69	200.00	4.7549	0.21031	20.958	25.610	111.46	41.761	50.314	591.60	0.010482	18.525	0.080761	vapor
559.69	200.00	4.7463	0.21069	21.000	25.661	111.55	41.821	50.373	592.07	0.010422	18.549	0.080965	vapor
560.69	200.00	4.7377	0.21107	21.042	25.711	111.64	41.880	50.432	592.53	0.010361	18.573	0.081170	vapor
561.69	200.00	4.7292	0.21145	21.084	25.762	111.73	41.940	50.490	593.00	0.010301	18.597	0.081375	vapor
562.69	200.00	4.7207	0.21183	21.126	25.812	111.82	42.000	50.549	593.46	0.010242	18.621	0.081580	vapor
563.69	200.00	4.7122	0.21222	21.168	25.863	111.91	42.059	50.607	593.92	0.010183	18.645	0.081784	vapor
564.69	200.00	4.7037	0.21260	21.210	25.913	112.00	42.119	50.666	594.39	0.010124	18.669	0.081990	vapor
565.69	200.00	4.6953	0.21298	21.253	25.964	112.09	42.178	50.724	594.85	0.010065	18.693	0.082195	vapor
566.69	200.00	4.6869	0.21336	21.295	26.015	112.18	42.238	50.783	595.31	0.010007	18.717	0.082400	vapor
567.69	200.00	4.6786	0.21374	21.337	26.066	112.27	42.297	50.841	595.77	0.0099492	18.741	0.082606	vapor
568.69	200.00	4.6703	0.21412	21.380	26.117	112.36	42.357	50.900	596.23	0.0098917	18.765	0.082812	vapor
569.69	200.00	4.6620	0.21450	21.422	26.167	112.45	42.416	50.958	596.69	0.0098345	18.789	0.083017	vapor
570.69	200.00	4.6537	0.21488	21.465	26.218	112.54	42.475	51.017	597.15	0.0097777	18.813	0.083223	vapor
571.69	200.00	4.6455	0.21526	21.507	26.269	112.63	42.535	51.075	597.61	0.0097211	18.837	0.083429	vapor
572.69	200.00	4.6373	0.21564	21.550	26.321	112.72	42.594	51.134	598.07	0.0096649	18.861	0.083636	vapor
573.69	200.00	4.6291	0.21603	21.593	26.372	112.81	42.653	51.192	598.53	0.0096090	18.885	0.083842	vapor
574.69	200.00	4.6209	0.21641	21.636	26.423	112.90	42.713	51.251	598.99	0.0095535	18.909	0.084049	vapor
575.69	200.00	4.6128	0.21679	21.678	26.474	112.99	42.772	51.309	599.45	0.0094982	18.933	0.084255	vapor
576.69	200.00	4.6047	0.21717	21.721	26.526	113.07	42.831	51.367	599.90	0.0094433	18.956	0.084462	vapor
577.69	200.00	4.5967	0.21755	21.764	26.577	113.16	42.891	51.426	600.36	0.0093886	18.980	0.084669	vapor
578.69	200.00	4.5886	0.21793	21.807	26.628	113.25	42.950	51.484	600.82	0.0093343	19.004	0.084876	vapor
579.69	200.00	4.5806	0.21831	21.850	26.680	113.34	43.009	51.542	601.27	0.0092803	19.028	0.085083	vapor
580.69	200.00	4.5727	0.21869	21.894	26.732	113.43	43.068	51.601	601.73	0.0092266	19.051	0.085291	vapor
581.69	200.00	4.5647	0.21907	21.937	26.783	113.52	43.127	51.659	602.19	0.0091732	19.075	0.085498	vapor
582.69	200.00	4.5568	0.21945	21.980	26.835	113.61	43.186	51.717	602.64	0.0091201	19.099	0.085706	vapor
583.69	200.00	4.5489	0.21983	22.023	26.887	113.70	43.245	51.776	603.10	0.0090673	19.123	0.085913	vapor
584.69	200.00	4.5410	0.22021	22.067	26.938	113.79	43.305	51.834	603.55	0.0090148	19.146	0.086121	vapor
585.69	200.00	4.5332	0.22059	22.110	26.990	113.87	43.364	51.892	604.01	0.0089626	19.170	0.086329	vapor
586.69	200.00	4.5254	0.22097	22.154	27.042	113.96	43.423	51.950	604.46	0.0089107	19.193	0.086537	vapor
587.69	200.00	4.5176	0.22136	22.197	27.094	114.05	43.482	52.008	604.91	0.0088591	19.217	0.086745	vapor
588.69	200.00	4.5099	0.22174	22.241	27.146	114.14	43.541	52.066	605.37	0.0088077	19.241	0.086954	vapor
589.69	200.00	4.5021	0.22212	22.285	27.198	114.23	43.600	52.125	605.82	0.0087567	19.264	0.087162	vapor
590.69	200.00	4.4944	0.22250	22.328	27.250	114.32	43.658	52.183	606.27	0.0087059	19.288	0.087371	vapor
591.69	200.00	4.4868	0.22288	22.372	27.303	114.41	43.717	52.241	606.72	0.0086555	19.311	0.087580	vapor
592.69	200.00	4.4791	0.22326	22.416	27.355	114.49	43.776	52.299	607.17	0.0086053	19.335	0.087789	vapor
593.69	200.00	4.4715	0.22364	22.460	27.407	114.58	43.835	52.357	607.62	0.0085554	19.358	0.087998	vapor
594.69	200.00	4.4639	0.22402	22.504	27.460	114.67	43.894	52.415	608.07	0.0085057	19.382	0.088207	vapor
595.69	200.00	4.4563	0.22440	22.548	27.512	114.76	43.953	52.473	608.53	0.0084564	19.405	0.088416	vapor
596.69	200.00	4.4488	0.22478	22.592	27.565	114.85	44.011	52.531	608.97	0.0084073	19.429	0.088625	vapor
597.69	200.00	4.4413	0.22516	22.636	27.617	114.93	44.070	52.589	609.42	0.0083585	19.452	0.088835	vapor
598.69	200.00	4.4338	0.22554	22.680	27.670	115.02	44.129	52.647	609.87	0.0083099	19.475	0.089044	vapor
599.69	200.00	4.4263	0.22592	22.725	27.722	115.11	44.187	52.704	610.32	0.0082616	19.499	0.089254	vapor
